,type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,h_win,a_win,h_totfd,a_totfd,h_totyds,a_totyds,h_pyds,a_pyds,h_ryds,a_ryds,h_pen,a_pen,h_penyds,a_penyds,h_trnovr,a_trnovr,h_pt,a_pt,h_ptyds,a_ptyds,h_ptavg,a_ptavg,h_top,a_top
145,reg,2018111103,GB,MIA,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111103/2018111103_gtd.json,31,12,1,0,21,19,377,294,182,163,195,131,6,3,45,10,1,2,2,2,37,77,12,19,27:52,32:08
146,reg,2018111111,PHI,DAL,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111111/2018111111_gtd.json,20,27,0,1,23,23,421,410,350,239,71,171,0,5,0,37,1,0,2,4,88,163,44,38,26:38,33:22
147,reg,2018111200,SF,NYG,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111200/2018111200_gtd.json,23,27,0,1,24,17,374,277,250,180,124,97,10,8,97,78,2,0,3,5,133,238,42,43,34:14,25:46
148,reg,2018111500,SEA,GB,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111500/2018111500_gtd.json,27,24,1,0,23,14,378,359,205,311,173,48,6,5,30,80,1,0,4,6,208,284,44,44,34:18,25:42
149,reg,2018111801,BAL,CIN,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111801/2018111801_gtd.json,24,21,1,0,23,15,403,255,136,207,267,48,5,7,31,58,1,0,4,6,157,251,28,40,38:09,21:51
150,reg,2018111800,ATL,DAL,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111800/2018111800_gtd.json,19,22,0,1,19,20,354,323,274,191,80,132,2,2,15,20,1,0,2,3,62,133,31,39,28:03,31:57
151,reg,2018111805,NYG,TB,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111805/2018111805_gtd.json,38,35,1,0,19,31,359,510,196,359,163,151,8,4,60,40,0,4,4,1,166,44,34,39,27:53,32:07
152,reg,2018111810,JAX,PIT,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111810/2018111810_gtd.json,16,20,0,1,15,19,243,323,64,297,179,26,11,3,111,15,1,3,9,6,415,306,38,42,37:40,22:20
153,reg,2018111806,WAS,HOU,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111806/2018111806_gtd.json,21,23,0,1,23,19,278,320,154,181,124,139,6,7,43,40,2,3,5,1,202,30,37,30,30:57,29:03
154,reg,2018111804,IND,TEN,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111804/2018111804_gtd.json,38,10,1,0,26,16,397,263,295,176,102,87,7,8,60,112,0,2,3,6,142,296,47,39,31:16,28:44
155,reg,2018111803,DET,CAR,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111803/2018111803_gtd.json,20,19,1,0,20,20,309,387,215,331,94,56,1,2,5,15,0,1,6,5,281,222,44,42,31:40,28:20
156,reg,2018111808,LAC,DEN,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111808/2018111808_gtd.json,22,23,0,1,26,16,479,325,384,217,95,108,14,7,120,43,2,0,2,5,78,224,39,40,37:49,22:11
157,reg,2018111807,ARI,OAK,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111807/2018111807_gtd.json,21,23,0,1,13,19,282,325,128,173,154,152,7,4,62,20,2,0,8,8,418,361,46,35,23:59,36:01
158,reg,2018111809,NO,PHI,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111809/2018111809_gtd.json,48,7,1,0,28,13,546,196,373,138,173,58,8,6,69,49,0,3,2,4,99,159,51,37,37:34,22:26
159,reg,2018111802,CHI,MIN,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111802/2018111802_gtd.json,25,20,1,0,24,19,308,268,160,246,148,22,5,4,46,50,3,3,2,4,71,178,31,42,34:29,25:31
160,reg,2018111900,LA,KC,11,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111900/2018111900_gtd.json,54,51,1,0,29,27,455,546,379,448,76,98,8,13,60,135,2,5,4,3,222,142,50,48,30:23,29:37
161,reg,2018112200,DET,CHI,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112200/2018112200_gtd.json,16,23,0,1,17,19,333,264,222,226,111,38,5,3,54,20,2,1,5,5,227,235,36,38,32:46,27:14
162,reg,2018112201,DAL,WAS,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112201/2018112201_gtd.json,31,23,1,0,20,18,404,331,258,251,146,80,4,4,30,25,0,3,6,5,287,228,41,46,33:23,26:37
163,reg,2018112202,NO,ATL,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112202/2018112202_gtd.json,31,17,1,0,19,21,312,366,162,340,150,26,3,2,19,26,1,4,3,2,144,96,41,45,29:01,30:59
164,reg,2018112503,CIN,CLE,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112503/2018112503_gtd.json,20,35,0,1,25,24,372,342,243,258,129,84,13,7,96,61,2,0,2,4,99,188,47,33,27:56,32:04
165,reg,2018112507,TB,SF,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112507/2018112507_gtd.json,27,9,1,0,25,23,412,342,304,194,108,148,9,8,70,68,0,2,5,6,230,260,45,42,34:09,25:51
166,reg,2018112501,BUF,JAX,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112501/2018112501_gtd.json,24,21,1,0,18,25,327,333,160,107,167,226,13,10,80,90,0,2,7,6,314,287,37,46,27:18,32:42
167,reg,2018112500,BAL,OAK,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112500/2018112500_gtd.json,34,17,1,0,23,13,416,249,174,182,242,67,6,4,45,24,2,1,2,6,94,268,49,32,34:12,25:48
168,reg,2018112502,CAR,SEA,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112502/2018112502_gtd.json,27,30,0,1,26,21,476,397,256,322,220,75,3,4,30,36,1,0,1,3,55,158,55,46,29:34,30:26
169,reg,2018112505,NYJ,NE,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112505/2018112505_gtd.json,13,27,0,1,18,25,338,498,264,283,74,215,8,11,47,105,1,0,5,4,222,184,40,41,25:34,34:26
170,reg,2018112506,PHI,NYG,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112506/2018112506_gtd.json,25,22,1,0,19,18,341,402,214,276,127,126,7,11,46,91,0,1,4,3,201,133,39,43,32:38,27:22
171,reg,2018112508,LAC,ARI,12,2018,POST,http://www.nfl.com/liveupdate/game-center/2018112508/2018112508_gtd.json,45,10,1,0,30,10,414,149,236,87,178,62,4,3,30,35,1,1,2,5,105,246,40,40,35:18,24:42
