,type,game_id,home_team,away_team,week,season,game_url,home_score,away_score,h_win,lastN_net_totfd,lastN_net_totyds,lastN_net_pyds,lastN_net_ryds,lastN_net_pen,lastN_net_penyds,lastN_net_trnover,lastN_net_pt,lastN_net_ptyds,lastN_net_ptavg,lastN_net_top
115,reg,2018102801,CAR,BAL,8,2018,http://www.nfl.com/liveupdate/game-center/2018102801/2018102801_gtd.json,36,21,1,-3.0,-31.25,-65.75,34.5,-1.5,-10.75,0.25,-1.0,-48.25,-2.5,-3.5291666666666615
116,reg,2018102808,OAK,IND,8,2018,http://www.nfl.com/liveupdate/game-center/2018102808/2018102808_gtd.json,28,42,0,-4.75,-62.0,-36.0,-26.0,0.0,-6.25,-0.25,0.5,6.25,-5.75,2.6541666666666686
117,reg,2018102809,ARI,SF,8,2018,http://www.nfl.com/liveupdate/game-center/2018102809/2018102809_gtd.json,18,15,1,-7.75,-116.5,-59.75,-56.75,1.25,11.25,-1.5,2.0,116.0,10.5,-5.233333333333334
118,reg,2018102810,LA,GB,8,2018,http://www.nfl.com/liveupdate/game-center/2018102810/2018102810_gtd.json,29,27,1,0.5,0.5,-53.5,54.0,-3.5,-47.5,-0.75,-0.75,-51.75,7.25,-1.1791666666666671
119,reg,2018102811,MIN,NO,8,2018,http://www.nfl.com/liveupdate/game-center/2018102811/2018102811_gtd.json,20,30,0,-7.75,-40.25,-7.5,-32.75,-0.75,-25.75,0.5,2.75,114.75,9.0,-0.9958333333333371
120,reg,2018102900,BUF,NE,8,2018,http://www.nfl.com/liveupdate/game-center/2018102900/2018102900_gtd.json,6,25,0,-12.0,-217.0,-188.0,-29.0,1.5,10.5,1.0,3.0,126.75,12.0,-2.762500000000003
121,reg,2018110100,SF,OAK,9,2018,http://www.nfl.com/liveupdate/game-center/2018110100/2018110100_gtd.json,34,3,1,2.0,-10.75,-54.0,43.25,-2.5,-23.25,1.25,1.0,28.0,-1.5,3.570833333333333
122,reg,2018110401,BUF,CHI,9,2018,http://www.nfl.com/liveupdate/game-center/2018110401/2018110401_gtd.json,9,41,0,-10.25,-177.5,-129.75,-47.75,3.0,20.75,1.5,1.25,57.0,-2.25,-0.6833333333333265
123,reg,2018110402,CAR,TB,9,2018,http://www.nfl.com/liveupdate/game-center/2018110402/2018110402_gtd.json,42,28,1,-6.25,-99.0,-112.25,13.25,-3.25,-18.5,-2.0,0.0,0.25,2.25,-3.7916666666666643
124,reg,2018110403,CLE,KC,9,2018,http://www.nfl.com/liveupdate/game-center/2018110403/2018110403_gtd.json,21,37,0,-6.25,-121.5,-106.75,-14.75,1.5,5.75,-0.25,5.25,257.75,4.75,1.3249999999999993
125,reg,2018110404,MIA,NYJ,9,2018,http://www.nfl.com/liveupdate/game-center/2018110404/2018110404_gtd.json,13,6,1,3.25,43.5,55.0,-11.5,-0.5,16.75,-0.25,-0.75,-37.5,-0.25,0.6208333333333336
126,reg,2018110400,BAL,PIT,9,2018,http://www.nfl.com/liveupdate/game-center/2018110400/2018110400_gtd.json,16,23,0,1.5,-30.0,-26.75,-3.25,-0.25,1.5,0.25,0.5,33.5,0.75,0.6291666666666735
127,reg,2018110405,MIN,DET,9,2018,http://www.nfl.com/liveupdate/game-center/2018110405/2018110405_gtd.json,24,9,1,0.0,22.75,29.5,-6.75,-0.25,-5.0,0.5,0.75,31.25,-0.5,3.849999999999998
128,reg,2018110406,WAS,ATL,9,2018,http://www.nfl.com/liveupdate/game-center/2018110406/2018110406_gtd.json,14,38,0,-6.0,-105.75,-153.75,48.0,-0.75,-5.75,0.25,1.5,69.0,8.25,0.6249999999999964
129,reg,2018110407,DEN,HOU,9,2018,http://www.nfl.com/liveupdate/game-center/2018110407/2018110407_gtd.json,17,19,0,3.5,34.0,38.75,-4.75,0.5,18.0,0.0,0.75,20.75,-0.25,-0.6583333333333314
130,reg,2018110408,SEA,LAC,9,2018,http://www.nfl.com/liveupdate/game-center/2018110408/2018110408_gtd.json,17,25,0,0.0,-21.75,-70.25,48.5,0.5,12.0,-0.25,-0.25,-3.5,2.0,1.3208333333333258
131,reg,2018110409,NO,LA,9,2018,http://www.nfl.com/liveupdate/game-center/2018110409/2018110409_gtd.json,45,35,1,-0.5,-55.5,-6.0,-49.5,0.5,15.25,0.0,-2.25,-81.75,-6.0,-1.3166666666666593
132,reg,2018110410,NE,GB,9,2018,http://www.nfl.com/liveupdate/game-center/2018110410/2018110410_gtd.json,31,17,1,1.5,-29.5,-27.75,-1.75,-1.5,-22.25,0.0,-0.25,-7.0,-2.0,0.12083333333333357
133,reg,2018110500,DAL,TEN,9,2018,http://www.nfl.com/liveupdate/game-center/2018110500/2018110500_gtd.json,14,28,0,3.25,73.25,30.5,42.75,0.75,11.25,-0.25,-0.75,-52.25,-4.0,2.5083333333333258
134,reg,2018110800,PIT,CAR,10,2018,http://www.nfl.com/liveupdate/game-center/2018110800/2018110800_gtd.json,52,21,1,3.75,41.0,43.75,-2.75,1.5,10.75,0.0,0.0,-9.5,1.25,4.604166666666668
135,reg,2018111101,CIN,NO,10,2018,http://www.nfl.com/liveupdate/game-center/2018111101/2018111101_gtd.json,14,51,0,-7.25,-73.75,-46.0,-27.75,1.25,0.0,-0.5,3.75,180.75,8.5,-5.787500000000001
136,reg,2018111102,CLE,ATL,10,2018,http://www.nfl.com/liveupdate/game-center/2018111102/2018111102_gtd.json,28,16,1,-4.25,-102.0,-113.25,11.25,1.75,13.75,0.5,2.25,112.0,-5.25,-2.5625
137,reg,2018111100,CHI,DET,10,2018,http://www.nfl.com/liveupdate/game-center/2018111100/2018111100_gtd.json,34,22,1,1.0,61.0,36.25,24.75,0.25,10.0,0.5,0.5,-3.75,-6.25,0.024999999999995026
138,reg,2018111105,KC,ARI,10,2018,http://www.nfl.com/liveupdate/game-center/2018111105/2018111105_gtd.json,26,14,1,9.5,201.0,149.25,51.75,1.25,15.0,-1.0,-4.25,-207.0,-13.5,2.933333333333337
139,reg,2018111108,TEN,NE,10,2018,http://www.nfl.com/liveupdate/game-center/2018111108/2018111108_gtd.json,34,10,1,-8.25,-161.0,-152.0,-9.0,-0.25,0.0,0.5,0.75,40.25,13.75,-1.7083333333333286
140,reg,2018111107,TB,WAS,10,2018,http://www.nfl.com/liveupdate/game-center/2018111107/2018111107_gtd.json,3,16,0,10.75,131.0,151.0,-20.0,0.75,-26.5,2.5,-1.5,-58.5,-5.75,1.0083333333333329
141,reg,2018111106,NYJ,BUF,10,2018,http://www.nfl.com/liveupdate/game-center/2018111106/2018111106_gtd.json,10,41,0,-1.0,-0.75,15.25,-16.0,-1.75,-41.75,-1.0,0.75,55.0,5.25,0.44583333333333286
142,reg,2018111104,IND,JAX,10,2018,http://www.nfl.com/liveupdate/game-center/2018111104/2018111104_gtd.json,29,26,1,7.5,101.0,14.25,86.75,2.5,19.5,-1.0,-1.75,-64.25,5.0,4.74583333333333
143,reg,2018111109,OAK,LAC,10,2018,http://www.nfl.com/liveupdate/game-center/2018111109/2018111109_gtd.json,6,20,0,-3.25,-129.25,-77.5,-51.75,-1.75,-19.5,1.0,-0.5,-29.0,-2.25,-1.5958333333333385
144,reg,2018111110,LA,SEA,10,2018,http://www.nfl.com/liveupdate/game-center/2018111110/2018111110_gtd.json,36,31,1,1.5,42.75,50.75,-8.0,-3.75,-42.5,0.0,-0.25,-33.5,-2.25,-1.0083333333333329
145,reg,2018111103,GB,MIA,10,2018,http://www.nfl.com/liveupdate/game-center/2018111103/2018111103_gtd.json,31,12,1,6.75,91.75,94.5,-2.75,1.5,1.0,0.25,-1.75,-88.75,-12.25,0.08749999999999858
146,reg,2018111111,PHI,DAL,10,2018,http://www.nfl.com/liveupdate/game-center/2018111111/2018111111_gtd.json,20,27,0,3.75,47.5,64.75,-17.25,-1.0,-16.5,-0.25,-0.25,8.0,4.25,0.654166666666665
147,reg,2018111200,SF,NYG,10,2018,http://www.nfl.com/liveupdate/game-center/2018111200/2018111200_gtd.json,23,27,0,-1.5,-67.0,-126.0,59.0,-4.0,-45.25,0.25,0.5,0.0,-6.75,2.6916666666666664
148,reg,2018111500,SEA,GB,11,2018,http://www.nfl.com/liveupdate/game-center/2018111500/2018111500_gtd.json,27,24,1,2.0,-18.0,-74.0,56.0,2.75,35.5,0.0,-0.25,37.5,15.75,3.8125
149,reg,2018111801,BAL,CIN,11,2018,http://www.nfl.com/liveupdate/game-center/2018111801/2018111801_gtd.json,24,21,1,4.5,25.5,28.75,-3.25,1.75,14.25,0.25,-1.75,-73.5,0.5,4.487500000000001
150,reg,2018111800,ATL,DAL,11,2018,http://www.nfl.com/liveupdate/game-center/2018111800/2018111800_gtd.json,19,22,0,4.25,76.25,116.25,-40.0,-1.0,-16.25,0.0,-0.75,-23.5,1.75,0.3500000000000014
151,reg,2018111805,NYG,TB,11,2018,http://www.nfl.com/liveupdate/game-center/2018111805/2018111805_gtd.json,38,35,1,-10.5,-105.0,-84.25,-20.75,-1.0,15.0,-2.75,1.5,65.75,7.75,-6.637499999999992
152,reg,2018111810,JAX,PIT,11,2018,http://www.nfl.com/liveupdate/game-center/2018111810/2018111810_gtd.json,16,20,0,-9.5,-135.25,-76.5,-58.75,-1.75,-26.25,1.25,0.75,44.5,4.25,-5.020833333333329
153,reg,2018111806,WAS,HOU,11,2018,http://www.nfl.com/liveupdate/game-center/2018111806/2018111806_gtd.json,21,23,0,1.5,28.0,26.5,1.5,1.0,30.5,-0.25,-0.25,-8.25,5.0,0.6416666666666693
154,reg,2018111804,IND,TEN,11,2018,http://www.nfl.com/liveupdate/game-center/2018111804/2018111804_gtd.json,38,10,1,3.5,102.5,63.5,39.0,3.5,25.25,0.5,-1.75,-74.75,5.75,-1.8958333333333357
155,reg,2018111803,DET,CAR,11,2018,http://www.nfl.com/liveupdate/game-center/2018111803/2018111803_gtd.json,20,19,1,1.5,-26.0,5.25,-31.25,0.25,-13.0,1.25,-0.75,-32.75,-0.75,2.0833333333333286
156,reg,2018111808,LAC,DEN,11,2018,http://www.nfl.com/liveupdate/game-center/2018111808/2018111808_gtd.json,22,23,0,-1.75,19.5,-8.25,27.75,0.75,8.5,-0.75,-0.25,-22.25,-2.0,-1.6333333333333258
157,reg,2018111807,ARI,OAK,11,2018,http://www.nfl.com/liveupdate/game-center/2018111807/2018111807_gtd.json,21,23,0,1.75,-4.75,17.0,-21.75,-0.75,-11.25,1.75,2.0,127.25,5.75,-0.09583333333333499
158,reg,2018111809,NO,PHI,11,2018,http://www.nfl.com/liveupdate/game-center/2018111809/2018111809_gtd.json,48,7,1,4.5,17.0,-46.75,63.75,1.0,11.25,-0.25,-1.75,-94.25,-14.75,2.133333333333333
159,reg,2018111802,CHI,MIN,11,2018,http://www.nfl.com/liveupdate/game-center/2018111802/2018111802_gtd.json,25,20,1,0.75,1.75,18.0,-16.25,0.75,16.0,-0.75,-0.25,-27.25,-6.25,-1.0874999999999986
160,reg,2018111900,LA,KC,11,2018,http://www.nfl.com/liveupdate/game-center/2018111900/2018111900_gtd.json,54,51,1,-2.25,-6.5,-11.0,4.5,-4.25,-22.25,-0.5,0.5,20.5,13.5,1.0791666666666622
161,reg,2018112200,DET,CHI,12,2018,http://www.nfl.com/liveupdate/game-center/2018112200/2018112200_gtd.json,16,23,0,1.5,-35.25,8.5,-43.75,-2.0,-25.5,0.75,1.0,50.0,4.0,1.0833333333333357
162,reg,2018112201,DAL,WAS,12,2018,http://www.nfl.com/liveupdate/game-center/2018112201/2018112201_gtd.json,31,23,1,0.0,15.75,29.0,-13.25,-2.75,-39.5,0.0,-1.25,-75.5,-6.0,-0.12083333333333712
163,reg,2018112202,NO,ATL,12,2018,http://www.nfl.com/liveupdate/game-center/2018112202/2018112202_gtd.json,31,17,1,4.5,40.5,-32.5,73.0,0.75,14.75,-0.75,-1.0,-41.0,-7.25,3.7458333333333336
164,reg,2018112503,CIN,CLE,12,2018,http://www.nfl.com/liveupdate/game-center/2018112503/2018112503_gtd.json,20,35,0,-3.75,-44.25,-8.0,-36.25,-2.25,-9.0,-0.25,0.25,0.75,5.75,-6.333333333333336
165,reg,2018112507,TB,SF,12,2018,http://www.nfl.com/liveupdate/game-center/2018112507/2018112507_gtd.json,27,9,1,9.5,153.5,158.25,-4.75,2.0,6.25,2.0,-2.0,-68.5,-1.25,1.5083333333333329
166,reg,2018112501,BUF,JAX,12,2018,http://www.nfl.com/liveupdate/game-center/2018112501/2018112501_gtd.json,24,21,1,1.5,24.75,4.5,20.25,0.25,17.75,1.25,-0.5,-44.5,-7.0,-0.5874999999999986
167,reg,2018112500,BAL,OAK,12,2018,http://www.nfl.com/liveupdate/game-center/2018112500/2018112500_gtd.json,34,17,1,4.5,28.25,19.5,8.75,-0.5,-4.0,0.5,-1.25,-48.0,-1.0,-1.9958333333333336
168,reg,2018112502,CAR,SEA,12,2018,http://www.nfl.com/liveupdate/game-center/2018112502/2018112502_gtd.json,27,30,0,-3.75,-34.75,38.25,-73.0,-2.5,-27.25,0.0,0.0,-31.0,-6.25,-3.1874999999999964
169,reg,2018112505,NYJ,NE,12,2018,http://www.nfl.com/liveupdate/game-center/2018112505/2018112505_gtd.json,13,27,0,-8.0,-133.5,-119.5,-14.0,0.25,3.25,1.75,3.0,134.25,0.5,-2.2208333333333314
170,reg,2018112506,PHI,NYG,12,2018,http://www.nfl.com/liveupdate/game-center/2018112506/2018112506_gtd.json,25,22,1,1.0,-4.5,5.0,-9.5,-4.25,-44.5,1.25,-1.5,-62.5,0.25,2.3125
171,reg,2018112508,LAC,ARI,12,2018,http://www.nfl.com/liveupdate/game-center/2018112508/2018112508_gtd.json,45,10,1,1.5,111.75,109.25,2.5,2.5,31.75,-2.0,-2.25,-144.0,-4.25,0.7375000000000043
172,reg,2018112504,IND,MIA,12,2018,http://www.nfl.com/liveupdate/game-center/2018112504/2018112504_gtd.json,27,24,1,7.5,111.5,59.75,51.75,2.75,9.75,-0.5,-2.0,-83.75,9.75,1.9624999999999986
173,reg,2018112509,DEN,PIT,12,2018,http://www.nfl.com/liveupdate/game-center/2018112509/2018112509_gtd.json,24,17,1,-6.0,-50.75,-65.25,14.5,2.5,6.0,-0.25,1.0,46.0,3.5,-2.0833333333333357
174,reg,2018112510,MIN,GB,12,2018,http://www.nfl.com/liveupdate/game-center/2018112510/2018112510_gtd.json,24,17,1,1.25,-43.0,-7.25,-35.75,-0.25,-6.0,1.0,0.0,14.75,6.75,0.09166666666666501
175,reg,2018112600,HOU,TEN,12,2018,http://www.nfl.com/liveupdate/game-center/2018112600/2018112600_gtd.json,34,17,1,-4.5,-17.25,-27.25,10.0,2.25,-1.75,-0.5,1.0,35.0,-3.75,-2.900000000000002
176,reg,2018112900,DAL,NO,13,2018,http://www.nfl.com/liveupdate/game-center/2018112900/2018112900_gtd.json,13,10,1,-7.5,-105.0,-58.25,-46.75,0.75,6.5,0.0,2.25,101.75,8.25,-3.9416666666666558
177,reg,2018120200,ATL,BAL,13,2018,http://www.nfl.com/liveupdate/game-center/2018120200/2018120200_gtd.json,16,26,0,1.5,46.0,131.0,-85.0,-3.25,-18.25,0.5,-1.0,-53.5,1.5,0.37499999999999645
178,reg,2018120209,TB,CAR,13,2018,http://www.nfl.com/liveupdate/game-center/2018120209/2018120209_gtd.json,24,17,1,5.5,53.0,79.5,-26.5,1.75,9.5,1.5,-0.75,-33.25,-7.5,2.0375000000000014
179,reg,2018120207,NYG,CHI,13,2018,http://www.nfl.com/liveupdate/game-center/2018120207/2018120207_gtd.json,30,27,1,-0.5,44.25,14.5,29.75,2.5,22.5,-0.5,0.5,26.75,5.0,-2.070833333333333
180,reg,2018120206,MIA,BUF,13,2018,http://www.nfl.com/liveupdate/game-center/2018120206/2018120206_gtd.json,21,17,1,-5.25,-57.25,-32.5,-24.75,-2.5,-30.25,-0.5,0.0,19.5,4.75,-2.266666666666673
181,reg,2018120205,JAX,IND,13,2018,http://www.nfl.com/liveupdate/game-center/2018120205/2018120205_gtd.json,6,0,1,-4.25,-88.25,-99.0,10.75,0.75,18.25,0.25,2.5,126.75,0.5,2.0999999999999943
182,reg,2018120204,HOU,CLE,13,2018,http://www.nfl.com/liveupdate/game-center/2018120204/2018120204_gtd.json,29,13,1,-3.5,26.25,-32.5,58.75,0.0,9.75,0.0,0.5,30.75,4.25,0.23749999999999716
183,reg,2018120201,CIN,DEN,13,2018,http://www.nfl.com/liveupdate/game-center/2018120201/2018120201_gtd.json,10,24,0,0.0,-19.75,-2.0,-17.75,-0.75,0.0,0.25,-0.5,-36.75,-0.25,-3.3541666666666643
184,reg,2018120202,DET,LA,13,2018,http://www.nfl.com/liveupdate/game-center/2018120202/2018120202_gtd.json,16,30,0,-5.25,-163.5,-137.25,-26.25,-1.0,-10.75,0.75,1.5,53.0,-6.25,3.233333333333338
185,reg,2018120203,GB,ARI,13,2018,http://www.nfl.com/liveupdate/game-center/2018120203/2018120203_gtd.json,17,20,0,1.75,86.25,75.25,11.0,0.0,4.75,-1.0,-1.0,-83.25,-8.25,0.8416666666666686
186,reg,2018120210,OAK,KC,13,2018,http://www.nfl.com/liveupdate/game-center/2018120210/2018120210_gtd.json,33,40,0,-8.0,-145.5,-153.25,7.75,-4.75,-48.75,-1.25,2.0,95.5,0.0,2.529166666666665
187,reg,2018120211,TEN,NYJ,13,2018,http://www.nfl.com/liveupdate/game-center/2018120211/2018120211_gtd.json,26,22,1,5.0,81.75,38.5,43.25,0.0,17.5,-0.5,-2.0,-67.0,2.25,5.279166666666665
188,reg,2018120213,SEA,SF,13,2018,http://www.nfl.com/liveupdate/game-center/2018120213/2018120213_gtd.json,43,16,1,4.25,39.25,1.0,38.25,0.25,-10.5,-0.25,-0.75,1.5,3.75,2.5166666666666657
189,reg,2018120212,NE,MIN,13,2018,http://www.nfl.com/liveupdate/game-center/2018120212/2018120212_gtd.json,24,10,1,1.5,53.0,21.0,32.0,1.5,6.25,-1.75,0.75,43.5,1.5,1.4958333333333371
190,reg,2018120208,PIT,LAC,13,2018,http://www.nfl.com/liveupdate/game-center/2018120208/2018120208_gtd.json,30,33,0,1.5,24.75,73.25,-48.5,-4.75,-37.25,0.75,0.25,14.25,-1.75,-0.46666666666666856
191,reg,2018120300,PHI,WAS,13,2018,http://www.nfl.com/liveupdate/game-center/2018120300/2018120300_gtd.json,28,13,1,0.25,23.0,25.5,-2.5,-2.75,-34.0,0.0,-1.75,-79.75,-4.5,0.22499999999999432
192,reg,2018120600,TEN,JAX,14,2018,http://www.nfl.com/liveupdate/game-center/2018120600/2018120600_gtd.json,30,9,1,0.0,53.5,79.25,-25.75,-2.5,-16.0,-0.25,-0.25,-17.0,-4.5,-4.18333333333333
193,reg,2018120900,BUF,NYJ,14,2018,http://www.nfl.com/liveupdate/game-center/2018120900/2018120900_gtd.json,23,27,0,6.75,89.5,19.0,70.5,3.75,48.75,-0.25,-1.0,-54.75,-2.5,5.633333333333333
194,reg,2018120908,WAS,NYG,14,2018,http://www.nfl.com/liveupdate/game-center/2018120908/2018120908_gtd.json,16,40,0,-1.5,-61.5,-35.75,-25.75,-2.75,-36.75,1.0,0.5,29.75,3.5,-1.7958333333333307
195,reg,2018120907,TB,NO,14,2018,http://www.nfl.com/liveupdate/game-center/2018120907/2018120907_gtd.json,14,28,0,2.25,48.75,92.5,-43.75,2.5,22.0,1.75,1.0,34.0,2.75,-0.5249999999999986
196,reg,2018120906,MIA,NE,14,2018,http://www.nfl.com/liveupdate/game-center/2018120906/2018120906_gtd.json,34,33,1,-10.25,-183.75,-141.25,-42.5,-0.25,0.75,0.75,1.75,71.75,-3.25,-1.6374999999999993
197,reg,2018120905,KC,BAL,14,2018,http://www.nfl.com/liveupdate/game-center/2018120905/2018120905_gtd.json,27,24,1,2.5,98.5,160.5,-62.0,4.5,47.25,0.75,0.0,-5.25,2.75,-4.825000000000003
198,reg,2018120904,HOU,IND,14,2018,http://www.nfl.com/liveupdate/game-center/2018120904/2018120904_gtd.json,21,24,0,-2.0,-6.75,-97.5,90.75,-1.25,2.0,-0.75,0.0,-1.5,-4.0,2.6416666666666693
199,reg,2018120903,GB,ATL,14,2018,http://www.nfl.com/liveupdate/game-center/2018120903/2018120903_gtd.json,34,20,1,-2.5,20.5,-32.5,53.0,2.25,15.0,-1.5,2.25,102.0,-5.75,0.15416666666666856
200,reg,2018120902,CLE,CAR,14,2018,http://www.nfl.com/liveupdate/game-center/2018120902/2018120902_gtd.json,26,20,1,-0.5,9.0,36.75,-27.75,1.75,-6.75,-0.5,-0.25,-22.5,-13.75,-0.8666666666666636
201,reg,2018120910,SF,DEN,14,2018,http://www.nfl.com/liveupdate/game-center/2018120910/2018120910_gtd.json,20,14,1,5.25,57.75,68.75,-11.0,1.5,28.25,1.25,-1.25,-60.75,0.0,4.429166666666671
202,reg,2018120909,LAC,CIN,14,2018,http://www.nfl.com/liveupdate/game-center/2018120909/2018120909_gtd.json,26,21,1,5.25,93.75,75.5,18.25,-1.75,5.0,-0.75,-1.75,-77.75,-3.0,7.950000000000003
203,reg,2018120911,ARI,DET,14,2018,http://www.nfl.com/liveupdate/game-center/2018120911/2018120911_gtd.json,3,17,0,-5.5,-62.75,-90.0,27.25,0.0,5.5,-0.5,0.75,57.5,3.0,-5.033333333333331
204,reg,2018120913,OAK,PIT,14,2018,http://www.nfl.com/liveupdate/game-center/2018120913/2018120913_gtd.json,24,21,1,-4.0,-77.5,-127.5,50.0,1.5,10.25,-0.75,1.0,32.25,-2.5,1.7583333333333364
205,reg,2018120912,DAL,PHI,14,2018,http://www.nfl.com/liveupdate/game-center/2018120912/2018120912_gtd.json,29,23,1,0.25,12.75,-27.75,40.5,0.25,8.5,-0.75,1.0,48.75,-0.75,3.6416666666666657
206,reg,2018120901,CHI,LA,14,2018,http://www.nfl.com/liveupdate/game-center/2018120901/2018120901_gtd.json,15,6,1,-3.75,-97.0,-70.0,-27.0,-1.75,-32.25,0.5,1.5,61.0,-7.25,2.333333333333332
207,reg,2018121000,SEA,MIN,14,2018,http://www.nfl.com/liveupdate/game-center/2018121000/2018121000_gtd.json,21,7,1,5.0,68.75,-19.5,88.25,2.25,11.75,-1.25,-0.75,-5.5,6.25,3.2041666666666657
208,reg,2018121300,KC,LAC,15,2018,http://www.nfl.com/liveupdate/game-center/2018121300/2018121300_gtd.json,28,29,0,1.75,58.75,48.5,10.25,2.5,19.25,1.0,0.5,27.0,-0.5,-1.9041666666666686
209,reg,2018121500,NYJ,HOU,15,2018,http://www.nfl.com/liveupdate/game-center/2018121500/2018121500_gtd.json,22,29,0,-7.0,-104.0,-27.75,-76.25,1.25,10.25,0.75,1.0,47.75,2.25,-5.691666666666663
210,reg,2018121501,DEN,CLE,15,2018,http://www.nfl.com/liveupdate/game-center/2018121501/2018121501_gtd.json,16,17,0,-1.0,-69.25,-97.0,27.75,1.0,4.75,-1.5,2.5,111.0,2.0,-1.0250000000000057
211,reg,2018121603,CHI,GB,15,2018,http://www.nfl.com/liveupdate/game-center/2018121603/2018121603_gtd.json,24,17,1,2.5,1.0,-32.0,33.0,0.0,-2.75,2.25,-1.25,-57.5,-1.75,4.950000000000003
212,reg,2018121602,BUF,DET,15,2018,http://www.nfl.com/liveupdate/game-center/2018121602/2018121602_gtd.json,14,13,1,3.25,97.75,16.75,81.0,4.0,24.0,0.25,-2.0,-100.0,-2.75,2.241666666666667
213,reg,2018121601,BAL,TB,15,2018,http://www.nfl.com/liveupdate/game-center/2018121601/2018121601_gtd.json,20,12,1,0.25,-2.5,-115.25,112.75,-0.25,3.25,-0.25,-1.5,-53.75,2.0,4.791666666666664
214,reg,2018121600,ATL,ARI,15,2018,http://www.nfl.com/liveupdate/game-center/2018121600/2018121600_gtd.json,40,14,1,3.75,42.5,95.5,-53.0,0.0,-1.25,1.0,-3.0,-155.5,0.0,0.5541666666666636
215,reg,2018121604,CIN,OAK,15,2018,http://www.nfl.com/liveupdate/game-center/2018121604/2018121604_gtd.json,30,16,1,-0.25,-33.75,-30.5,-3.25,2.25,10.0,0.0,-0.5,-24.75,7.75,-2.8583333333333343
216,reg,2018121608,NYG,TEN,15,2018,http://www.nfl.com/liveupdate/game-center/2018121608/2018121608_gtd.json,0,17,0,0.25,11.0,-6.75,17.75,1.75,2.25,-0.5,-0.25,-27.5,-2.5,0.9708333333333385
217,reg,2018121607,MIN,MIA,15,2018,http://www.nfl.com/liveupdate/game-center/2018121607/2018121607_gtd.json,41,17,1,1.25,10.75,62.75,-52.0,-2.25,-11.0,0.5,-0.75,-12.5,6.25,0.7291666666666679
218,reg,2018121606,JAX,WAS,15,2018,http://www.nfl.com/liveupdate/game-center/2018121606/2018121606_gtd.json,13,16,0,1.25,-22.5,-60.5,38.0,0.25,17.5,-1.0,0.75,38.0,1.0,5.62083333333333
219,reg,2018121605,IND,DAL,15,2018,http://www.nfl.com/liveupdate/game-center/2018121605/2018121605_gtd.json,23,0,1,0.5,-14.5,37.5,-52.0,1.0,-1.0,0.25,1.0,36.5,-3.0,-6.524999999999999
220,reg,2018121609,SF,SEA,15,2018,http://www.nfl.com/liveupdate/game-center/2018121609/2018121609_gtd.json,26,23,1,2.75,44.25,96.25,-52.0,4.5,42.25,1.5,0.75,5.0,-5.5,-0.19583333333333286
221,reg,2018121610,PIT,NE,15,2018,http://www.nfl.com/liveupdate/game-center/2018121610/2018121610_gtd.json,17,10,1,-1.25,-37.0,34.5,-71.5,-2.5,-26.0,2.0,-0.25,-7.75,-0.5,-4.133333333333333
222,reg,2018121611,LA,PHI,15,2018,http://www.nfl.com/liveupdate/game-center/2018121611/2018121611_gtd.json,23,30,0,4.0,60.0,40.75,19.25,2.75,35.5,0.75,-1.0,-30.25,2.25,-1.4249999999999972
223,reg,2018121700,CAR,NO,15,2018,http://www.nfl.com/liveupdate/game-center/2018121700/2018121700_gtd.json,9,12,0,3.75,92.0,79.0,13.0,0.0,7.5,0.75,0.0,-14.0,0.0,0.0625
224,reg,2018122200,TEN,WAS,16,2018,http://www.nfl.com/liveupdate/game-center/2018122200/2018122200_gtd.json,25,16,1,5.75,99.0,14.75,84.25,-3.25,-21.75,-1.0,-1.25,-76.0,2.0,2.7749999999999986
225,reg,2018122201,LAC,BAL,16,2018,http://www.nfl.com/liveupdate/game-center/2018122201/2018122201_gtd.json,10,22,0,0.75,1.75,106.25,-104.5,-3.0,-29.25,-0.75,0.25,-3.75,-6.5,-3.833333333333325
226,reg,2018122305,CLE,CIN,16,2018,http://www.nfl.com/liveupdate/game-center/2018122305/2018122305_gtd.json,26,18,1,-1.25,38.25,85.75,-47.5,-3.5,-20.5,0.5,-1.0,-33.5,-1.5,-4.316666666666666
227,reg,2018122306,DAL,TB,16,2018,http://www.nfl.com/liveupdate/game-center/2018122306/2018122306_gtd.json,27,20,1,4.25,83.25,56.75,26.5,-0.5,3.25,0.75,-2.0,-65.5,6.25,7.254166666666663
228,reg,2018122307,DET,MIN,16,2018,http://www.nfl.com/liveupdate/game-center/2018122307/2018122307_gtd.json,9,27,0,-1.5,-53.5,-42.75,-10.75,0.75,12.75,0.25,2.0,99.0,2.0,-0.2624999999999993
229,reg,2018122308,NE,BUF,16,2018,http://www.nfl.com/liveupdate/game-center/2018122308/2018122308_gtd.json,24,12,1,3.0,84.0,111.5,-27.5,0.25,8.5,-1.0,-0.5,-18.5,1.25,1.7666666666666657
230,reg,2018122309,NYJ,GB,16,2018,http://www.nfl.com/liveupdate/game-center/2018122309/2018122309_gtd.json,38,44,0,-2.25,-4.5,-2.5,-2.0,2.75,37.0,0.75,-1.0,-46.5,3.0,0.8999999999999986
231,reg,2018122310,PHI,HOU,16,2018,http://www.nfl.com/liveupdate/game-center/2018122310/2018122310_gtd.json,32,30,1,-1.0,-8.25,42.25,-50.5,0.75,-6.5,0.75,-1.0,-28.0,7.25,0.4125000000000014
